GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
8600000US75013,75013,ZCTA5 75013,2163,271,119,91,236,120,378,141,349,137,293,158,266,128,62,35,127,65,243,125,90,70
8600000US75019,75019,ZCTA5 75019,3921,262,339,133,460,173,570,158,682,172,369,132,297,151,188,96,156,68,629,178,231,120
8600000US75020,75020,ZCTA5 75020,3204,257,234,117,277,101,301,131,315,117,288,98,236,87,231,100,351,146,719,169,252,99
8600000US75021,75021,ZCTA5 75021,663,143,45,54,26,40,24,25,111,68,120,81,33,31,0,18,81,48,155,71,68,42
8600000US75022,75022,ZCTA5 75022,321,125,0,24,57,53,46,40,18,21,0,24,40,62,16,24,44,53,42,53,58,60
8600000US75023,75023,ZCTA5 75023,5683,382,114,80,646,178,802,205,741,187,529,151,508,179,449,146,424,127,1338,270,132,71
8600000US75024,75024,ZCTA5 75024,8567,413,327,126,1141,314,1755,302,1409,302,990,312,542,167,400,157,428,172,1217,279,358,214
8600000US75025,75025,ZCTA5 75025,5081,375,232,147,538,195,821,254,915,237,450,130,379,171,395,136,310,126,845,204,196,94
8600000US75028,75028,ZCTA5 75028,1742,293,30,30,232,117,145,79,425,171,252,108,64,58,150,111,56,47,287,133,101,62
8600000US75032,75032,ZCTA5 75032,1385,259,29,40,226,158,226,139,205,120,119,98,70,51,92,69,103,80,283,132,32,36
8600000US75034,75034,ZCTA5 75034,6516,528,522,190,464,140,1064,286,1185,333,408,138,745,242,330,125,269,141,1340,284,189,88
8600000US75035,75035,ZCTA5 75035,3908,368,114,77,364,128,473,196,681,207,557,179,577,206,250,134,374,174,369,131,149,110
8600000US75038,75038,ZCTA5 75038,10173,380,362,144,1603,304,1624,276,1492,363,1290,286,876,208,604,168,714,176,1466,258,142,73
8600000US75039,75039,ZCTA5 75039,5777,307,630,177,1081,241,1181,238,865,250,712,232,257,127,207,106,180,95,478,177,186,130
8600000US75040,75040,ZCTA5 75040,4763,412,78,55,273,129,384,119,684,176,565,205,434,117,461,156,620,190,1031,211,233,86
8600000US75041,75041,ZCTA5 75041,3943,311,0,27,290,103,226,132,594,163,372,142,478,149,353,129,614,183,838,154,178,100
8600000US75042,75042,ZCTA5 75042,5281,353,179,108,224,116,656,190,642,202,539,189,528,138,387,143,383,148,1443,282,300,108
8600000US75043,75043,ZCTA5 75043,8819,463,212,121,398,138,1460,304,1404,307,941,245,769,234,513,193,906,240,1944,285,272,117
8600000US75044,75044,ZCTA5 75044,4216,365,62,50,473,178,442,184,541,190,608,191,465,153,250,126,328,133,914,264,133,87
8600000US75048,75048,ZCTA5 75048,960,265,12,18,42,39,108,97,187,140,145,156,162,158,64,69,86,80,89,85,65,92
8600000US75050,75050,ZCTA5 75050,8043,438,271,128,716,187,1130,295,1189,292,1070,250,740,203,632,199,496,178,1560,289,239,121
8600000US75051,75051,ZCTA5 75051,6565,359,222,105,405,148,627,182,746,208,775,226,927,230,523,200,569,203,1438,278,333,145
8600000US75052,75052,ZCTA5 75052,7393,538,283,171,223,138,885,239,1044,258,776,202,699,214,752,241,603,203,1812,316,316,134
8600000US75054,75054,ZCTA5 75054,161,87,0,18,0,18,0,18,43,51,0,18,14,24,32,37,35,38,37,58,0,18
8600000US75056,75056,ZCTA5 75056,5586,475,289,148,545,235,1012,278,793,229,580,206,392,181,295,124,444,198,1129,310,107,76
8600000US75057,75057,ZCTA5 75057,3386,211,62,56,614,186,635,154,506,152,329,108,257,123,277,107,197,92,426,120,83,54
8600000US75058,75058,ZCTA5 75058,265,68,18,27,43,40,26,24,10,11,18,19,15,10,14,12,23,26,50,43,48,35
8600000US75060,75060,ZCTA5 75060,4992,405,72,53,433,153,408,139,555,175,503,160,634,191,284,121,516,157,1316,276,271,108
8600000US75061,75061,ZCTA5 75061,10655,348,258,88,636,150,1383,234,1656,285,1482,233,991,202,752,188,934,180,2284,300,279,106
8600000US75062,75062,ZCTA5 75062,9082,412,181,96,707,208,1193,303,1422,283,1149,249,799,229,702,192,794,230,1727,283,408,138
8600000US75063,75063,ZCTA5 75063,9690,425,651,212,1028,278,1776,329,1347,314,1177,309,770,220,316,128,566,248,1702,327,357,204
8600000US75065,75065,ZCTA5 75065,1070,206,61,67,50,64,169,119,187,115,89,75,90,90,46,65,149,109,206,129,23,24
8600000US75067,75067,ZCTA5 75067,14335,616,274,118,1170,241,2343,398,2366,424,2460,445,1253,269,1038,223,1229,298,1956,396,246,112
8600000US75068,75068,ZCTA5 75068,2108,366,28,32,78,58,478,187,385,163,183,135,126,74,78,63,214,131,476,216,62,64
8600000US75069,75069,ZCTA5 75069,5501,440,151,89,436,173,546,165,544,173,564,157,518,192,369,135,514,150,1687,314,172,96
8600000US75070,75070,ZCTA5 75070,5576,557,260,154,629,187,807,252,933,261,576,200,486,201,417,195,408,211,796,233,264,126
8600000US75071,75071,ZCTA5 75071,3205,340,44,45,195,110,482,182,517,163,398,178,300,121,165,116,374,216,617,191,113,64
8600000US75074,75074,ZCTA5 75074,5977,409,234,154,408,166,773,205,874,251,603,210,581,194,381,164,520,183,1344,253,259,139
8600000US75075,75075,ZCTA5 75075,3934,340,116,106,201,113,286,94,747,178,467,132,315,122,287,128,372,138,947,211,196,80
8600000US75076,75076,ZCTA5 75076,596,169,52,69,21,23,12,16,103,61,67,51,5,8,83,84,93,76,111,80,49,34
8600000US75077,75077,ZCTA5 75077,2325,282,51,69,202,138,236,115,283,132,274,163,271,168,161,100,203,148,563,171,81,56
8600000US75078,75078,ZCTA5 75078,770,193,42,47,76,49,132,89,79,62,58,58,25,30,84,72,5,14,254,179,15,18
8600000US75080,75080,ZCTA5 75080,7970,454,240,116,614,190,1048,266,996,222,530,161,539,175,385,130,696,193,2223,313,699,184
8600000US75081,75081,ZCTA5 75081,5429,301,128,92,619,194,780,236,882,207,704,195,390,143,408,175,557,174,777,161,184,105
8600000US75082,75082,ZCTA5 75082,1892,229,215,113,320,146,261,97,244,96,231,117,268,133,35,40,83,60,201,85,34,39
8600000US75087,75087,ZCTA5 75087,2088,316,77,66,241,146,274,142,323,175,209,105,123,75,180,99,137,104,439,131,85,55
8600000US75088,75088,ZCTA5 75088,1459,239,34,50,66,77,297,135,289,144,124,83,127,73,91,59,220,128,182,107,29,29
8600000US75089,75089,ZCTA5 75089,1060,278,13,21,89,90,175,125,128,112,142,126,66,66,116,102,60,73,229,148,42,51
8600000US75090,75090,ZCTA5 75090,2965,369,167,100,149,81,298,107,301,132,215,104,190,79,213,106,331,137,763,223,338,181
8600000US75092,75092,ZCTA5 75092,4324,396,187,116,503,208,769,216,485,165,384,139,330,126,220,136,390,147,787,189,269,93
8600000US75093,75093,ZCTA5 75093,6757,433,262,106,736,229,987,205,1119,248,949,248,270,137,676,183,530,166,1120,261,108,54
8600000US75094,75094,ZCTA5 75094,296,136,0,24,20,31,41,55,33,36,56,67,85,106,0,24,0,24,53,59,8,12
8600000US75098,75098,ZCTA5 75098,2067,310,31,32,137,100,308,167,365,155,179,107,215,132,243,146,206,103,309,125,74,54
8600000US75101,75101,ZCTA5 75101,43,23,0,13,0,13,10,11,2,3,0,13,6,9,0,13,7,13,4,6,14,14
8600000US75102,75102,ZCTA5 75102,55,48,0,13,0,13,0,13,0,13,0,13,3,6,1,3,0,13,40,45,11,15
8600000US75103,75103,ZCTA5 75103,1044,204,23,23,55,59,64,57,99,75,135,78,12,15,110,68,79,57,260,102,207,94
8600000US75104,75104,ZCTA5 75104,4206,328,91,81,87,51,291,131,796,230,569,207,384,140,305,161,450,158,920,213,313,166
8600000US75105,75105,ZCTA5 75105,18,20,0,13,0,13,0,13,0,13,0,13,6,11,0,13,0,13,0,13,12,17
8600000US75109,75109,ZCTA5 75109,241,74,10,13,23,17,43,41,39,38,22,19,1,3,13,17,8,10,24,29,58,30
8600000US75110,75110,ZCTA5 75110,4055,351,181,100,275,128,399,122,490,142,453,166,313,147,325,126,294,112,977,225,348,148
8600000US75114,75114,ZCTA5 75114,178,62,0,13,0,13,18,26,34,21,29,32,0,13,45,38,24,31,9,9,19,24
8600000US75115,75115,ZCTA5 75115,6156,521,286,120,419,169,660,238,745,223,670,261,462,200,396,124,694,202,1531,315,293,111
8600000US75116,75116,ZCTA5 75116,2163,257,9,13,94,65,412,154,350,106,374,141,202,96,39,35,169,113,412,170,102,71
8600000US75117,75117,ZCTA5 75117,342,87,12,19,14,18,55,46,28,25,56,50,61,40,21,22,35,24,28,22,32,27
8600000US75119,75119,ZCTA5 75119,3232,363,175,112,112,69,252,129,659,220,262,151,328,148,209,105,349,135,590,173,296,125
8600000US75124,75124,ZCTA5 75124,302,88,8,8,29,26,7,7,42,33,9,12,42,31,16,20,43,29,38,27,68,56
8600000US75125,75125,ZCTA5 75125,368,136,20,26,31,24,5,8,22,23,10,17,74,78,0,18,76,80,86,60,44,43
8600000US75126,75126,ZCTA5 75126,1230,242,0,27,152,86,185,107,218,99,149,95,81,57,0,27,108,82,182,96,155,84
8600000US75127,75127,ZCTA5 75127,127,41,8,9,19,18,15,14,4,5,6,9,2,3,8,9,0,13,2,3,63,28
8600000US75132,75132,ZCTA5 75132,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75134,75134,ZCTA5 75134,2504,298,55,64,103,93,207,117,271,127,335,162,233,128,150,99,326,143,741,181,83,67
8600000US75135,75135,ZCTA5 75135,341,84,22,24,35,37,72,61,18,18,41,31,25,20,20,24,25,16,37,28,46,39
8600000US75137,75137,ZCTA5 75137,1866,243,49,62,100,92,264,134,248,107,114,90,201,90,135,101,208,120,486,163,61,47
8600000US75140,75140,ZCTA5 75140,512,115,59,45,21,19,15,14,63,45,36,34,22,15,64,55,34,29,105,61,93,52
8600000US75141,75141,ZCTA5 75141,274,93,17,27,19,18,73,56,15,21,42,39,16,25,12,17,43,41,7,11,30,28
8600000US75142,75142,ZCTA5 75142,1645,240,74,52,101,62,147,90,181,66,234,127,73,46,137,76,150,86,405,147,143,69
8600000US75143,75143,ZCTA5 75143,1367,297,127,113,106,58,98,69,185,111,96,68,119,58,116,73,112,55,278,134,130,67
8600000US75144,75144,ZCTA5 75144,377,90,6,5,35,27,25,22,27,23,41,26,43,33,6,7,19,26,59,40,116,43
8600000US75146,75146,ZCTA5 75146,1875,299,120,98,115,111,180,106,305,149,149,86,247,150,63,52,211,130,383,172,102,64
8600000US75147,75147,ZCTA5 75147,792,205,35,57,68,54,58,49,121,79,95,80,80,55,31,42,82,52,194,111,28,29
8600000US75148,75148,ZCTA5 75148,536,107,21,32,22,23,34,36,61,45,31,29,51,33,26,17,64,39,113,73,113,58
8600000US75149,75149,ZCTA5 75149,6581,414,132,89,289,149,607,188,808,239,1007,230,829,253,485,167,581,194,1518,314,325,145
8600000US75150,75150,ZCTA5 75150,11317,559,441,175,776,261,1311,243,1450,317,1426,262,865,230,855,202,1193,303,2749,304,251,99
8600000US75152,75152,ZCTA5 75152,399,144,15,18,0,18,80,97,4,7,45,38,5,9,11,19,43,35,61,47,135,103
8600000US75153,75153,ZCTA5 75153,17,16,0,13,0,13,0,13,5,8,0,13,0,13,0,13,8,13,0,13,4,4
8600000US75154,75154,ZCTA5 75154,2627,350,28,33,159,94,236,98,363,172,316,144,200,128,272,127,255,143,596,209,202,117
8600000US75155,75155,ZCTA5 75155,164,81,2,4,10,11,61,70,29,29,8,7,9,15,12,17,6,10,6,12,21,20
8600000US75156,75156,ZCTA5 75156,1413,254,24,40,69,73,164,99,65,66,194,108,176,99,43,34,104,69,323,144,251,118
8600000US75157,75157,ZCTA5 75157,32,19,0,13,2,3,13,12,4,4,0,13,0,13,6,9,0,13,5,8,2,3
8600000US75158,75158,ZCTA5 75158,219,85,0,13,2,4,33,39,38,30,9,12,9,8,0,13,2,5,59,49,67,69
8600000US75159,75159,ZCTA5 75159,1391,268,46,74,85,66,79,70,82,95,250,139,138,112,164,120,88,67,230,118,229,110
8600000US75160,75160,ZCTA5 75160,3059,327,79,63,138,103,482,203,222,99,392,147,219,98,241,117,188,102,914,173,184,86
8600000US75161,75161,ZCTA5 75161,293,138,0,18,65,77,31,31,56,74,3,6,28,39,0,18,11,17,66,54,33,32
8600000US75163,75163,ZCTA5 75163,166,64,14,14,9,10,15,15,0,13,14,18,4,6,19,26,0,13,39,29,52,42
8600000US75164,75164,ZCTA5 75164,28,18,0,13,12,13,0,13,0,13,6,9,0,13,10,8,0,13,0,13,0,13
8600000US75165,75165,ZCTA5 75165,4476,361,69,59,394,161,736,187,533,156,415,136,414,134,385,122,211,90,1148,257,171,71
8600000US75166,75166,ZCTA5 75166,139,82,0,13,0,13,8,10,49,56,6,6,15,14,13,21,0,13,44,68,4,8
8600000US75167,75167,ZCTA5 75167,336,116,0,18,0,18,2,4,7,12,51,48,17,25,9,14,30,47,64,58,156,101
8600000US75169,75169,ZCTA5 75169,1218,214,47,46,97,77,159,100,126,66,66,42,117,73,66,45,37,32,331,133,172,87
8600000US75172,75172,ZCTA5 75172,455,112,17,26,65,59,37,29,78,59,32,34,30,29,17,28,17,20,114,81,48,42
8600000US75173,75173,ZCTA5 75173,220,107,0,13,5,9,9,13,37,33,20,19,36,48,0,13,1,3,41,62,71,76
8600000US75180,75180,ZCTA5 75180,3247,324,81,72,208,92,282,135,260,111,316,141,266,150,330,133,276,113,967,234,261,129
8600000US75181,75181,ZCTA5 75181,1051,241,0,24,84,107,147,106,77,66,126,108,78,79,86,83,33,36,377,159,43,45
8600000US75182,75182,ZCTA5 75182,87,62,0,18,0,18,15,18,0,18,28,45,0,18,26,29,0,18,0,18,18,21
8600000US75189,75189,ZCTA5 75189,1090,256,35,57,125,108,206,141,128,86,103,60,61,60,61,63,22,23,278,131,71,61
8600000US75201,75201,ZCTA5 75201,5732,418,313,149,728,188,930,253,1129,280,753,205,402,158,179,101,389,164,759,201,150,107
8600000US75202,75202,ZCTA5 75202,1163,158,39,42,183,100,279,103,219,129,113,60,140,110,75,46,24,27,91,54,0,13
8600000US75203,75203,ZCTA5 75203,3763,269,136,67,224,139,420,164,490,172,490,160,222,106,159,69,292,116,1017,222,313,91
8600000US75204,75204,ZCTA5 75204,11547,537,709,209,1418,278,2105,356,1944,346,1259,289,858,204,546,175,567,179,1914,309,227,114
8600000US75205,75205,ZCTA5 75205,3475,303,174,70,462,163,486,162,454,152,333,101,177,72,165,86,207,125,905,201,112,68
8600000US75206,75206,ZCTA5 75206,15584,419,493,161,1794,258,2336,307,2639,395,1765,265,1092,221,635,179,1294,216,3011,366,525,161
8600000US75207,75207,ZCTA5 75207,653,116,24,31,56,35,199,86,129,77,65,52,30,25,21,26,10,16,119,71,0,18
8600000US75208,75208,ZCTA5 75208,4448,326,149,79,344,104,577,127,523,170,506,119,451,144,341,104,346,111,990,193,221,86
8600000US75209,75209,ZCTA5 75209,2493,252,110,95,261,156,502,158,349,136,270,133,159,113,220,119,161,82,387,143,74,55
8600000US75210,75210,ZCTA5 75210,1574,209,53,36,117,74,93,57,75,64,135,75,114,59,54,42,177,84,534,137,222,91
8600000US75211,75211,ZCTA5 75211,9466,498,272,120,393,150,1122,228,1017,214,921,229,867,217,765,203,1128,195,2302,326,679,189
8600000US75212,75212,ZCTA5 75212,3213,238,99,51,269,105,259,109,357,133,385,134,211,95,266,102,404,109,646,167,317,112
8600000US75214,75214,ZCTA5 75214,6965,372,363,118,503,140,1145,245,1081,243,606,164,640,200,495,123,316,127,1456,275,360,153
8600000US75215,75215,ZCTA5 75215,3903,307,93,45,255,97,336,136,309,122,378,126,319,114,188,82,397,126,1089,206,539,142
8600000US75216,75216,ZCTA5 75216,7594,421,209,97,373,160,452,137,594,158,604,161,596,185,355,122,582,156,2495,299,1334,247
8600000US75217,75217,ZCTA5 75217,8444,526,247,113,416,141,630,185,792,256,747,193,738,218,527,194,845,266,2819,390,683,192
8600000US75218,75218,ZCTA5 75218,3617,302,235,112,332,144,522,140,551,162,439,181,114,82,210,111,250,125,825,220,139,80
8600000US75219,75219,ZCTA5 75219,7652,446,373,180,732,186,1500,322,987,237,883,188,630,184,518,169,551,187,1047,219,431,197
8600000US75220,75220,ZCTA5 75220,9241,355,241,138,784,235,1080,262,1389,233,1072,209,1079,283,844,195,801,225,1794,344,157,84
8600000US75223,75223,ZCTA5 75223,1790,233,49,35,78,56,176,83,193,107,186,84,162,84,135,92,269,99,418,132,124,63
8600000US75224,75224,ZCTA5 75224,5015,304,149,90,257,101,456,144,358,113,551,174,447,179,319,124,466,150,1589,257,423,125
8600000US75225,75225,ZCTA5 75225,2066,247,193,84,247,109,236,112,229,91,166,84,113,59,162,118,186,137,325,110,209,119
8600000US75226,75226,ZCTA5 75226,1513,229,79,61,87,62,194,90,353,115,140,71,165,86,170,98,106,95,165,86,54,42
8600000US75227,75227,ZCTA5 75227,7089,458,65,57,375,166,799,238,977,269,463,148,626,217,632,199,739,198,2024,336,389,164
8600000US75228,75228,ZCTA5 75228,12815,498,295,130,972,223,1466,323,1233,261,1659,318,1271,251,857,188,921,203,3537,335,604,186
8600000US75229,75229,ZCTA5 75229,3298,259,127,73,321,125,442,111,464,143,347,141,283,99,300,102,240,100,608,162,166,80
8600000US75230,75230,ZCTA5 75230,4728,379,246,120,425,177,450,150,571,210,555,156,314,140,327,146,451,161,1203,282,186,106
8600000US75231,75231,ZCTA5 75231,10728,594,505,177,964,258,1098,241,1018,245,1563,286,773,226,755,175,862,195,2602,337,588,159
8600000US75232,75232,ZCTA5 75232,3477,331,0,24,160,98,340,149,351,150,387,164,229,136,143,88,485,191,1041,181,341,146
8600000US75233,75233,ZCTA5 75233,1726,230,0,20,82,68,126,73,214,113,71,39,248,130,164,106,26,27,750,200,45,34
8600000US75234,75234,ZCTA5 75234,3362,276,26,34,462,148,448,145,320,97,450,150,198,75,276,113,289,123,677,131,216,75
8600000US75235,75235,ZCTA5 75235,4422,346,77,60,461,209,452,184,522,160,546,187,312,114,306,117,644,221,860,210,242,101
8600000US75236,75236,ZCTA5 75236,3311,329,176,109,181,114,270,140,367,146,461,179,337,144,335,153,356,167,705,204,123,93
8600000US75237,75237,ZCTA5 75237,6085,283,149,112,329,136,402,141,723,187,660,182,761,225,685,189,711,217,1345,305,320,157
8600000US75238,75238,ZCTA5 75238,5742,335,136,89,562,178,497,188,895,213,781,191,455,177,481,172,683,233,948,193,304,122
8600000US75240,75240,ZCTA5 75240,7753,374,190,104,591,161,834,233,1155,227,1002,239,713,209,633,180,810,227,1718,302,107,63
8600000US75241,75241,ZCTA5 75241,3518,373,47,40,186,114,250,139,306,132,239,105,211,89,166,86,446,146,1236,254,431,163
8600000US75243,75243,ZCTA5 75243,16596,581,586,186,1563,407,2089,340,1881,328,1766,308,1123,229,1289,274,1549,285,3570,502,1180,269
8600000US75244,75244,ZCTA5 75244,2870,227,170,98,442,139,367,92,297,113,318,132,281,110,217,116,206,96,499,164,73,44
8600000US75246,75246,ZCTA5 75246,998,150,111,69,90,70,130,74,95,51,114,66,9,15,52,51,119,70,230,88,48,49
8600000US75247,75247,ZCTA5 75247,178,58,0,13,9,14,9,14,9,14,0,13,39,48,0,13,61,49,44,31,7,12
8600000US75248,75248,ZCTA5 75248,6833,403,177,86,523,163,1341,331,918,279,829,229,473,215,444,184,477,173,1338,316,313,150
8600000US75249,75249,ZCTA5 75249,772,205,0,20,49,55,72,56,131,88,33,36,31,51,65,72,95,95,244,127,52,80
8600000US75251,75251,ZCTA5 75251,1663,208,32,36,353,140,199,115,204,91,311,154,72,81,40,40,115,101,306,142,31,34
8600000US75252,75252,ZCTA5 75252,6995,449,361,163,543,198,916,186,953,266,855,209,629,218,437,156,453,143,1474,307,374,130
8600000US75253,75253,ZCTA5 75253,1758,299,41,51,123,80,46,38,211,105,29,43,137,96,254,144,280,129,435,168,202,102
8600000US75254,75254,ZCTA5 75254,9091,341,183,99,722,204,1412,265,1510,317,1135,261,795,223,637,178,881,247,1608,273,208,112
8600000US75270,75270,ZCTA5 75270,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75287,75287,ZCTA5 75287,20797,734,598,222,2467,418,3133,480,3473,429,2770,477,1910,373,1247,286,1346,297,3351,476,502,251
8600000US75390,75390,ZCTA5 75390,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75401,75401,ZCTA5 75401,2875,308,78,56,163,83,192,90,344,141,310,115,206,104,200,96,209,92,996,183,177,104
8600000US75402,75402,ZCTA5 75402,1972,274,48,36,209,114,264,120,179,92,175,104,178,106,259,106,106,68,430,156,124,82
8600000US75407,75407,ZCTA5 75407,1105,210,18,29,132,102,94,67,129,98,131,86,40,44,153,90,105,69,293,116,10,16
8600000US75409,75409,ZCTA5 75409,528,184,0,20,12,19,66,55,202,155,8,17,96,81,18,22,43,65,42,34,41,29
8600000US75410,75410,ZCTA5 75410,254,99,14,20,37,37,14,17,40,35,8,12,67,63,2,5,1,4,8,11,63,38
8600000US75411,75411,ZCTA5 75411,160,92,39,57,9,14,10,16,4,7,32,46,0,13,8,14,0,13,0,13,58,39
8600000US75412,75412,ZCTA5 75412,42,31,0,13,14,21,14,17,0,13,0,13,0,13,0,13,0,13,0,13,14,16
8600000US75413,75413,ZCTA5 75413,25,20,0,13,0,13,5,8,4,6,5,8,0,13,10,16,0,13,0,13,1,3
8600000US75414,75414,ZCTA5 75414,273,71,24,25,41,31,35,30,52,37,4,6,19,19,15,17,9,15,25,20,49,48
8600000US75415,75415,ZCTA5 75415,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75416,75416,ZCTA5 75416,207,58,19,20,26,22,12,14,24,21,11,11,10,9,3,5,15,13,23,16,64,39
8600000US75417,75417,ZCTA5 75417,296,89,2,4,48,49,24,18,50,46,52,43,2,5,3,6,6,7,22,15,87,46
8600000US75418,75418,ZCTA5 75418,1518,236,27,44,83,50,117,70,126,81,162,101,97,51,97,91,158,88,390,129,261,126
8600000US75420,75420,ZCTA5 75420,74,38,6,10,0,13,3,4,23,20,0,13,0,13,0,13,3,4,0,13,39,31
8600000US75421,75421,ZCTA5 75421,59,47,9,13,11,11,30,44,0,13,0,13,0,13,0,13,9,12,0,13,0,13
8600000US75422,75422,ZCTA5 75422,144,83,4,5,37,57,15,16,18,15,0,13,29,37,0,13,16,16,16,24,9,10
8600000US75423,75423,ZCTA5 75423,207,57,4,8,34,25,29,20,7,8,13,12,0,13,19,20,21,22,70,40,10,12
8600000US75424,75424,ZCTA5 75424,207,85,0,13,25,21,0,13,47,49,10,14,17,24,25,25,70,62,5,5,8,11
8600000US75426,75426,ZCTA5 75426,718,162,10,18,0,13,79,62,2,15,164,73,21,35,27,39,143,107,184,107,88,67
8600000US75428,75428,ZCTA5 75428,1637,224,6,12,35,30,79,63,127,67,107,78,187,83,71,60,104,65,757,167,164,79
8600000US75431,75431,ZCTA5 75431,182,68,13,15,37,32,17,25,25,25,15,17,3,6,20,20,8,10,10,12,34,28
8600000US75432,75432,ZCTA5 75432,272,72,0,13,18,15,18,20,34,26,37,34,12,11,0,13,43,34,84,40,26,19
8600000US75433,75433,ZCTA5 75433,209,48,7,11,10,13,19,16,12,13,10,9,8,8,5,5,25,18,42,28,71,41
8600000US75435,75435,ZCTA5 75435,134,69,41,50,32,31,14,20,15,12,0,13,7,8,2,3,6,9,7,8,10,7
8600000US75436,75436,ZCTA5 75436,211,63,6,7,21,18,31,23,25,32,50,34,15,20,8,13,6,8,28,15,21,18
8600000US75437,75437,ZCTA5 75437,39,29,22,26,0,13,0,13,0,13,0,13,3,5,8,10,0,13,3,5,3,4
8600000US75438,75438,ZCTA5 75438,72,28,5,7,20,17,1,3,6,7,5,8,0,13,16,21,0,13,2,4,17,18
8600000US75439,75439,ZCTA5 75439,107,36,0,13,10,9,15,13,7,10,7,7,10,11,11,12,9,11,25,21,13,13
8600000US75440,75440,ZCTA5 75440,447,127,34,36,42,43,36,33,53,29,49,38,29,30,67,50,6,8,45,31,86,65
8600000US75441,75441,ZCTA5 75441,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75442,75442,ZCTA5 75442,925,189,0,18,75,75,94,89,244,120,92,91,93,75,81,49,16,25,167,93,63,80
8600000US75446,75446,ZCTA5 75446,263,59,0,13,36,33,33,25,12,13,16,11,23,20,27,23,23,16,64,32,29,16
8600000US75447,75447,ZCTA5 75447,48,38,0,13,20,27,6,9,12,18,0,13,0,13,0,13,0,13,0,13,10,15
8600000US75448,75448,ZCTA5 75448,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13
8600000US75449,75449,ZCTA5 75449,111,32,8,8,9,12,10,9,7,7,18,14,0,13,7,10,2,4,18,13,32,20
8600000US75450,75450,ZCTA5 75450,5,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,11
