GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
8600000US75013,75013,ZCTA5 75013,3040,277,237,124,260,125,436,149,543,224,297,160,346,168,314,198,175,104,346,101,86,84
8600000US75019,75019,ZCTA5 75019,4434,307,317,134,721,196,726,195,580,171,521,142,299,128,314,130,262,101,543,148,151,108
8600000US75020,75020,ZCTA5 75020,3015,295,87,78,304,107,371,125,323,113,245,89,219,92,291,131,341,102,651,157,183,92
8600000US75021,75021,ZCTA5 75021,703,138,29,43,101,65,28,35,65,42,78,48,30,24,24,26,74,47,179,79,95,54
8600000US75022,75022,ZCTA5 75022,395,116,67,49,69,56,35,27,88,57,4,8,20,30,51,47,9,13,20,24,32,31
8600000US75023,75023,ZCTA5 75023,6497,414,211,117,705,186,1065,274,1055,225,617,177,574,148,490,183,362,129,1177,215,241,99
8600000US75024,75024,ZCTA5 75024,9617,333,418,134,1141,219,2144,299,1639,267,993,207,597,175,628,190,394,146,1268,281,395,195
8600000US75025,75025,ZCTA5 75025,5447,352,287,141,587,184,808,200,1045,244,641,215,345,179,265,100,500,143,793,191,176,114
8600000US75028,75028,ZCTA5 75028,2658,304,61,44,347,123,551,160,559,187,221,74,163,73,52,51,155,71,431,146,118,51
8600000US75032,75032,ZCTA5 75032,1931,282,42,43,319,203,325,165,204,89,190,102,143,112,108,82,90,79,431,220,79,55
8600000US75034,75034,ZCTA5 75034,8774,479,504,149,1094,227,1478,273,1218,254,774,186,873,224,589,212,437,132,1461,238,346,123
8600000US75035,75035,ZCTA5 75035,3950,313,127,77,417,145,444,108,650,198,540,157,435,156,298,143,358,128,580,193,101,47
8600000US75038,75038,ZCTA5 75038,10511,441,474,150,1386,317,1670,306,1598,293,913,215,785,210,654,186,898,297,1952,343,181,81
8600000US75039,75039,ZCTA5 75039,6880,272,421,108,1463,258,1584,262,985,214,890,234,234,106,308,130,283,119,480,146,232,111
8600000US75040,75040,ZCTA5 75040,5123,383,89,77,548,197,450,121,767,181,448,154,458,154,441,138,632,183,1142,209,148,83
8600000US75041,75041,ZCTA5 75041,4080,307,42,56,142,64,269,108,592,159,479,152,354,111,380,139,603,192,1069,257,150,105
8600000US75042,75042,ZCTA5 75042,5483,370,72,45,434,173,671,200,520,151,600,217,556,131,472,170,538,183,1385,242,235,101
8600000US75043,75043,ZCTA5 75043,8933,429,171,102,577,152,1109,229,1255,259,1069,240,742,202,590,157,912,241,2180,310,328,132
8600000US75044,75044,ZCTA5 75044,5108,399,51,43,405,158,608,196,743,174,691,238,537,206,326,150,463,176,1018,234,266,137
8600000US75048,75048,ZCTA5 75048,1121,340,0,24,56,43,107,92,174,130,211,169,223,209,71,77,122,120,117,97,40,38
8600000US75050,75050,ZCTA5 75050,8592,490,253,156,867,198,1272,312,1331,257,1103,250,592,176,634,209,670,190,1368,296,502,171
8600000US75051,75051,ZCTA5 75051,6659,409,187,71,440,148,776,226,969,228,728,227,713,199,437,138,588,160,1502,238,319,117
8600000US75052,75052,ZCTA5 75052,6827,602,216,149,760,261,807,200,972,261,871,232,404,154,666,247,519,211,1286,324,326,136
8600000US75054,75054,ZCTA5 75054,313,132,46,70,63,74,5,9,49,56,0,18,91,64,41,39,18,28,0,18,0,18
8600000US75056,75056,ZCTA5 75056,7102,505,374,175,914,308,938,267,1014,249,903,270,552,230,407,130,591,221,1264,284,145,91
8600000US75057,75057,ZCTA5 75057,3349,224,78,46,360,107,583,184,495,117,548,136,288,102,209,89,256,116,471,113,61,52
8600000US75058,75058,ZCTA5 75058,200,68,3,6,4,7,12,17,28,26,21,23,24,22,25,25,21,17,21,20,41,41
8600000US75060,75060,ZCTA5 75060,5523,370,110,62,377,119,747,199,890,193,466,141,612,175,272,124,616,175,1167,229,266,126
8600000US75061,75061,ZCTA5 75061,11067,404,304,121,880,193,1523,252,1410,221,1544,203,1052,192,890,198,899,194,2228,261,337,97
8600000US75062,75062,ZCTA5 75062,9401,419,249,124,869,256,1293,304,1441,307,992,219,842,199,679,195,732,215,2013,303,291,102
8600000US75063,75063,ZCTA5 75063,9633,404,505,174,1288,251,2066,293,1705,270,904,218,648,216,236,83,446,188,1586,283,249,108
8600000US75065,75065,ZCTA5 75065,1101,275,39,61,51,77,179,129,215,156,164,107,140,116,71,88,69,57,136,102,37,44
8600000US75067,75067,ZCTA5 75067,15195,544,317,118,1192,224,2498,340,2546,295,2231,318,1347,222,1038,207,1466,273,2174,294,386,162
8600000US75068,75068,ZCTA5 75068,3549,464,87,86,380,193,592,222,381,174,391,160,274,115,195,129,259,161,716,194,274,170
8600000US75069,75069,ZCTA5 75069,6447,493,255,110,487,141,841,222,689,178,785,234,568,192,486,164,357,133,1744,338,235,109
8600000US75070,75070,ZCTA5 75070,7620,533,245,158,649,236,1168,278,1464,320,785,248,882,245,589,193,544,252,1060,299,234,97
8600000US75071,75071,ZCTA5 75071,4244,417,315,189,349,129,611,183,879,311,512,170,310,173,216,118,447,166,529,163,76,49
8600000US75074,75074,ZCTA5 75074,6644,365,171,104,604,241,771,223,918,217,738,199,570,186,364,186,658,228,1514,261,336,145
8600000US75075,75075,ZCTA5 75075,4749,288,190,130,239,111,350,118,614,182,467,147,508,167,283,121,647,187,1272,275,179,77
8600000US75076,75076,ZCTA5 75076,712,168,69,87,25,23,19,18,71,45,88,59,21,27,28,30,92,71,147,92,152,93
8600000US75077,75077,ZCTA5 75077,2583,276,70,68,156,115,255,95,388,193,188,110,328,99,327,164,124,80,652,204,95,50
8600000US75078,75078,ZCTA5 75078,929,151,45,52,53,33,255,106,79,41,45,36,44,31,61,64,15,18,307,171,25,25
8600000US75080,75080,ZCTA5 75080,8262,445,269,119,780,203,1081,240,1123,238,717,259,771,234,435,183,597,175,1829,278,660,199
8600000US75081,75081,ZCTA5 75081,6184,391,139,70,557,165,974,243,903,234,711,191,671,185,431,153,551,172,1080,257,167,73
8600000US75082,75082,ZCTA5 75082,2221,212,252,134,397,160,198,95,332,130,135,64,227,151,42,53,194,101,396,172,48,52
8600000US75087,75087,ZCTA5 75087,2371,277,73,56,217,100,397,153,159,85,227,132,199,110,225,122,271,123,567,169,36,32
8600000US75088,75088,ZCTA5 75088,1378,219,17,26,114,61,248,123,222,110,178,95,163,90,33,38,64,47,195,107,144,97
8600000US75089,75089,ZCTA5 75089,1240,316,44,51,122,108,93,81,186,115,15,24,139,86,135,122,89,66,286,197,131,110
8600000US75090,75090,ZCTA5 75090,3054,345,74,59,205,103,298,124,464,171,201,76,198,79,248,128,359,148,760,202,247,129
8600000US75092,75092,ZCTA5 75092,4368,322,240,120,638,167,728,212,472,147,415,173,353,120,176,77,280,105,862,204,204,72
8600000US75093,75093,ZCTA5 75093,7005,365,202,103,588,202,1212,240,1172,260,879,217,373,136,571,203,495,146,1297,233,216,111
8600000US75094,75094,ZCTA5 75094,760,254,0,24,18,23,77,76,139,94,152,126,75,80,26,42,75,83,166,133,32,30
8600000US75098,75098,ZCTA5 75098,3093,445,138,134,211,137,555,263,486,227,322,140,326,166,290,189,413,186,239,111,113,67
8600000US75101,75101,ZCTA5 75101,54,25,3,5,12,15,6,7,0,13,4,6,8,10,3,4,0,13,10,11,8,9
8600000US75102,75102,ZCTA5 75102,93,55,0,13,13,14,11,13,4,6,8,14,0,13,2,3,1,4,33,41,21,33
8600000US75103,75103,ZCTA5 75103,1089,267,52,60,141,92,195,117,80,59,58,58,54,38,176,126,25,28,160,87,148,110
8600000US75104,75104,ZCTA5 75104,4661,430,33,44,231,146,649,211,563,174,656,201,532,212,311,153,334,139,1063,268,289,125
8600000US75105,75105,ZCTA5 75105,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13
8600000US75109,75109,ZCTA5 75109,264,104,4,5,42,28,48,53,26,26,5,9,48,64,0,13,8,9,7,9,76,49
8600000US75110,75110,ZCTA5 75110,4014,451,267,128,281,139,338,125,359,145,411,150,328,135,299,129,363,163,892,245,476,186
8600000US75114,75114,ZCTA5 75114,298,111,0,18,11,13,58,44,21,19,11,12,6,9,60,55,28,43,66,59,37,45
8600000US75115,75115,ZCTA5 75115,7366,529,222,94,311,137,885,305,734,209,1073,321,749,245,492,147,725,203,1883,326,292,124
8600000US75116,75116,ZCTA5 75116,2735,258,19,22,150,100,428,171,234,111,351,174,145,83,267,124,209,112,860,272,72,64
8600000US75117,75117,ZCTA5 75117,349,82,0,13,31,27,80,59,29,25,18,14,45,25,53,35,16,20,19,21,58,30
8600000US75119,75119,ZCTA5 75119,3598,276,44,48,381,149,286,113,508,177,349,158,313,158,177,101,376,142,921,259,243,116
8600000US75124,75124,ZCTA5 75124,411,126,30,22,35,31,73,78,32,30,20,20,37,25,8,10,32,20,46,50,98,67
8600000US75125,75125,ZCTA5 75125,399,129,19,18,72,38,21,24,26,24,47,57,14,13,16,26,82,68,31,24,71,69
8600000US75126,75126,ZCTA5 75126,1524,272,0,27,143,100,258,138,221,126,251,134,141,97,51,47,91,62,284,146,84,53
8600000US75127,75127,ZCTA5 75127,197,59,11,12,32,28,18,16,8,14,8,13,0,13,21,15,6,8,30,23,63,32
8600000US75132,75132,ZCTA5 75132,36,55,0,13,0,13,0,13,0,13,0,13,0,13,36,55,0,13,0,13,0,13
8600000US75134,75134,ZCTA5 75134,2989,292,79,69,143,99,325,166,432,198,347,156,321,185,126,104,210,122,900,206,106,73
8600000US75135,75135,ZCTA5 75135,395,138,3,6,35,40,57,34,19,24,38,31,10,8,4,6,17,18,61,32,151,95
8600000US75137,75137,ZCTA5 75137,2032,237,66,63,49,44,298,109,205,114,225,118,187,96,228,129,198,106,531,162,45,39
8600000US75140,75140,ZCTA5 75140,569,133,58,54,20,22,52,45,85,39,14,15,51,32,46,45,45,31,68,38,130,87
8600000US75141,75141,ZCTA5 75141,405,99,49,42,22,17,61,43,4,7,100,59,22,28,7,10,21,26,86,47,33,29
8600000US75142,75142,ZCTA5 75142,1558,217,86,66,138,67,136,77,209,107,166,72,113,53,86,54,113,66,336,116,175,81
8600000US75143,75143,ZCTA5 75143,1299,228,82,72,171,90,42,29,98,48,125,70,124,61,114,74,143,103,260,114,140,75
8600000US75144,75144,ZCTA5 75144,444,119,16,16,81,52,34,33,11,17,42,31,36,26,12,14,13,18,56,39,143,79
8600000US75146,75146,ZCTA5 75146,2299,303,64,87,208,152,190,139,431,175,216,149,279,169,31,31,123,124,707,242,50,51
8600000US75147,75147,ZCTA5 75147,770,170,50,49,60,50,55,51,30,35,63,75,155,101,41,34,6,9,259,124,51,54
8600000US75148,75148,ZCTA5 75148,683,121,36,36,15,14,34,23,58,36,90,47,70,54,32,37,76,43,133,75,139,72
8600000US75149,75149,ZCTA5 75149,6978,440,137,86,461,182,551,206,697,198,884,258,596,204,596,230,561,250,2095,347,400,154
8600000US75150,75150,ZCTA5 75150,11573,565,281,153,730,184,1620,299,1519,250,1396,325,1044,230,982,278,1173,253,2575,381,253,114
8600000US75152,75152,ZCTA5 75152,353,116,21,20,10,13,22,22,35,32,49,45,17,16,16,19,39,29,45,32,99,89
8600000US75153,75153,ZCTA5 75153,4,5,0,13,2,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,3
8600000US75154,75154,ZCTA5 75154,2974,326,15,24,299,152,268,116,286,139,380,140,394,162,338,157,332,128,576,173,86,56
8600000US75155,75155,ZCTA5 75155,175,58,2,3,22,19,32,28,27,25,13,14,15,13,0,13,16,14,21,22,27,25
8600000US75156,75156,ZCTA5 75156,1292,228,83,77,50,45,171,90,196,113,91,60,84,61,45,44,89,68,254,112,229,110
8600000US75157,75157,ZCTA5 75157,29,18,0,13,1,3,12,13,0,13,0,13,0,13,0,13,0,13,12,12,4,4
8600000US75158,75158,ZCTA5 75158,123,51,2,4,7,7,15,15,18,19,4,6,37,29,1,4,19,26,12,14,8,7
8600000US75159,75159,ZCTA5 75159,1407,297,27,35,211,142,125,90,135,87,102,76,83,81,162,130,15,21,365,143,182,99
8600000US75160,75160,ZCTA5 75160,3257,282,154,92,217,75,442,157,503,158,323,111,267,119,173,79,159,75,833,216,186,89
8600000US75161,75161,ZCTA5 75161,545,186,0,18,97,101,65,65,39,46,73,72,46,45,67,62,30,46,33,31,95,78
8600000US75163,75163,ZCTA5 75163,278,89,21,22,15,14,104,69,7,11,26,16,10,11,32,33,9,12,33,28,21,16
8600000US75164,75164,ZCTA5 75164,77,60,0,13,5,8,6,9,5,9,50,56,0,13,5,9,0,13,6,9,0,13
8600000US75165,75165,ZCTA5 75165,5504,396,46,42,537,196,796,237,783,207,458,169,499,163,369,147,480,177,1164,233,372,127
8600000US75166,75166,ZCTA5 75166,150,61,0,13,0,13,9,10,34,37,14,17,16,18,4,7,4,7,50,55,19,18
8600000US75167,75167,ZCTA5 75167,351,94,12,19,0,20,46,52,0,20,34,27,9,14,47,74,13,23,96,95,94,78
8600000US75169,75169,ZCTA5 75169,1005,166,8,13,98,89,63,40,107,53,100,74,70,50,92,90,28,26,329,111,110,47
8600000US75172,75172,ZCTA5 75172,538,111,15,17,62,40,51,40,35,31,105,71,66,52,17,27,49,47,114,70,24,26
8600000US75173,75173,ZCTA5 75173,113,53,0,13,42,36,11,16,30,33,5,9,7,8,0,13,0,13,18,25,0,13
8600000US75180,75180,ZCTA5 75180,2687,245,87,73,273,111,314,133,142,73,359,144,189,106,210,90,306,146,704,183,103,79
8600000US75181,75181,ZCTA5 75181,1460,292,0,24,76,75,212,114,156,87,127,117,172,124,91,91,190,131,424,195,12,21
8600000US75182,75182,ZCTA5 75182,54,56,0,18,0,18,11,16,0,18,31,50,0,18,12,19,0,18,0,18,0,18
8600000US75189,75189,ZCTA5 75189,1273,254,45,58,26,31,165,119,174,100,262,154,28,25,40,41,72,49,362,161,99,69
8600000US75201,75201,ZCTA5 75201,7062,402,436,160,1067,240,1088,230,1394,287,906,222,495,155,275,118,376,131,830,240,195,122
8600000US75202,75202,ZCTA5 75202,1182,193,92,75,285,123,172,81,119,52,149,57,63,63,57,39,43,48,198,109,4,6
8600000US75203,75203,ZCTA5 75203,4406,271,299,120,403,148,585,164,387,148,444,163,251,104,267,110,486,137,1119,227,165,85
8600000US75204,75204,ZCTA5 75204,13008,485,723,217,1543,315,2134,323,2119,293,1593,266,904,202,639,157,886,200,2072,316,395,150
8600000US75205,75205,ZCTA5 75205,3120,326,142,73,319,129,401,117,622,171,272,122,112,75,146,78,213,92,810,214,83,45
8600000US75206,75206,ZCTA5 75206,15627,525,725,188,1761,279,2573,330,2471,330,2071,259,993,193,550,140,1058,220,2798,374,627,157
8600000US75207,75207,ZCTA5 75207,1362,147,103,58,229,81,303,82,188,75,144,87,117,61,37,39,0,18,224,97,17,19
8600000US75208,75208,ZCTA5 75208,4509,328,183,84,404,136,667,165,680,133,544,136,313,86,171,63,340,110,1000,182,207,86
8600000US75209,75209,ZCTA5 75209,2798,333,65,41,276,138,470,178,358,127,406,141,117,94,119,106,347,162,502,185,138,100
8600000US75210,75210,ZCTA5 75210,2025,178,28,41,162,85,209,88,190,89,141,63,138,73,79,50,249,85,576,144,253,89
8600000US75211,75211,ZCTA5 75211,10636,509,376,130,532,193,1098,228,1303,302,1182,217,867,228,890,195,1331,224,2435,302,622,148
8600000US75212,75212,ZCTA5 75212,3405,235,134,78,220,95,354,124,347,116,441,143,327,135,296,99,346,105,570,121,370,100
8600000US75214,75214,ZCTA5 75214,6913,375,245,93,635,158,1110,214,924,195,923,200,552,150,366,131,397,127,1413,219,348,107
8600000US75215,75215,ZCTA5 75215,3801,321,107,71,256,107,280,115,351,116,300,105,346,132,249,102,285,92,1177,241,450,120
8600000US75216,75216,ZCTA5 75216,8097,508,355,155,385,158,650,182,596,185,628,172,492,153,412,130,687,190,2910,328,982,215
8600000US75217,75217,ZCTA5 75217,9330,558,307,136,341,131,891,266,874,198,727,192,742,198,719,212,932,250,2787,416,1010,302
8600000US75218,75218,ZCTA5 75218,3580,358,143,96,416,167,598,182,606,172,388,157,94,81,188,99,152,87,817,210,178,105
8600000US75219,75219,ZCTA5 75219,8457,540,440,172,778,224,1537,249,1337,254,1321,284,720,179,426,132,409,142,1139,217,350,145
8600000US75220,75220,ZCTA5 75220,9849,357,226,116,847,189,1329,251,1236,243,1058,246,1250,256,1034,222,883,195,1766,319,220,90
8600000US75223,75223,ZCTA5 75223,2018,244,50,28,85,58,170,82,318,107,189,82,184,84,191,89,162,76,524,154,145,58
8600000US75224,75224,ZCTA5 75224,5461,306,162,106,205,94,546,157,604,147,579,190,522,136,254,105,497,143,1678,242,414,137
8600000US75225,75225,ZCTA5 75225,2267,271,288,124,249,106,261,116,301,92,156,84,69,50,163,100,157,87,450,128,173,77
8600000US75226,75226,ZCTA5 75226,1568,220,72,62,119,77,214,99,271,116,223,98,250,159,178,102,48,46,150,70,43,50
8600000US75227,75227,ZCTA5 75227,7430,598,131,86,391,172,753,259,807,230,763,250,693,220,500,159,812,230,2065,371,515,181
8600000US75228,75228,ZCTA5 75228,13991,498,397,146,1051,238,1731,316,1455,337,1597,258,1250,291,1057,269,1327,285,3471,391,655,197
8600000US75229,75229,ZCTA5 75229,3259,227,162,85,368,147,417,106,380,123,330,115,249,120,353,138,318,107,610,167,72,39
8600000US75230,75230,ZCTA5 75230,5013,340,146,91,605,205,473,157,655,213,745,235,594,185,236,143,303,125,1095,215,161,77
8600000US75231,75231,ZCTA5 75231,12697,407,382,134,1159,228,1480,277,1422,254,1634,280,1008,222,963,224,1045,223,3040,391,564,156
8600000US75232,75232,ZCTA5 75232,4037,347,0,24,200,97,468,220,360,122,406,161,226,134,229,132,355,130,1349,258,444,158
8600000US75233,75233,ZCTA5 75233,2136,218,75,74,120,85,223,127,297,124,162,87,211,119,188,119,124,79,604,155,132,83
8600000US75234,75234,ZCTA5 75234,4294,338,167,80,415,133,761,170,694,171,327,136,320,103,316,109,245,91,771,173,278,104
8600000US75235,75235,ZCTA5 75235,5029,396,77,70,622,217,702,206,777,233,558,214,472,163,239,105,439,170,815,193,328,130
8600000US75236,75236,ZCTA5 75236,4049,332,178,84,192,120,551,158,407,138,764,252,450,160,75,52,496,201,856,248,80,68
8600000US75237,75237,ZCTA5 75237,6781,315,93,74,358,177,499,158,829,200,795,197,683,214,680,206,667,225,1760,284,417,154
8600000US75238,75238,ZCTA5 75238,6514,255,249,106,531,149,588,148,909,220,818,218,449,132,488,150,754,179,1496,255,232,104
8600000US75240,75240,ZCTA5 75240,7707,384,157,91,564,149,738,193,1158,216,992,198,747,164,608,184,734,193,1838,289,171,87
8600000US75241,75241,ZCTA5 75241,4092,436,25,39,298,167,426,177,367,161,346,145,407,194,171,96,370,151,1147,269,535,171
8600000US75243,75243,ZCTA5 75243,19376,591,613,206,1617,325,2582,350,2410,399,1889,319,1855,318,1458,310,1841,257,4206,501,905,231
8600000US75244,75244,ZCTA5 75244,2861,195,95,56,299,110,515,128,457,124,416,121,262,116,183,88,167,83,367,129,100,66
8600000US75246,75246,ZCTA5 75246,1112,154,84,60,74,63,108,62,106,70,154,87,146,91,66,57,140,66,224,79,10,16
8600000US75247,75247,ZCTA5 75247,217,61,0,13,10,16,0,13,9,15,0,13,37,47,0,13,45,50,116,67,0,13
8600000US75248,75248,ZCTA5 75248,7392,430,348,152,315,106,1322,277,1161,253,1086,384,559,213,551,232,491,147,1299,252,260,124
8600000US75249,75249,ZCTA5 75249,1017,245,17,29,17,28,137,104,155,130,141,98,80,88,74,70,106,88,241,116,49,76
8600000US75251,75251,ZCTA5 75251,1595,236,92,107,250,138,212,126,250,130,143,112,14,22,70,59,130,105,349,128,85,76
8600000US75252,75252,ZCTA5 75252,7276,337,394,128,469,152,1011,257,978,234,830,183,564,167,342,164,570,186,1620,218,498,158
8600000US75253,75253,ZCTA5 75253,2104,340,35,35,253,163,136,94,243,140,136,89,216,120,144,103,172,99,567,186,202,102
8600000US75254,75254,ZCTA5 75254,9387,367,276,116,782,190,1272,220,1385,308,1185,253,980,232,730,225,910,250,1684,323,183,86
8600000US75270,75270,ZCTA5 75270,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75287,75287,ZCTA5 75287,21504,623,684,206,1791,288,3493,410,3730,510,2766,395,2217,409,1234,286,1808,352,3379,482,402,143
8600000US75390,75390,ZCTA5 75390,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75401,75401,ZCTA5 75401,2926,318,93,87,115,65,150,69,234,117,481,184,326,121,200,113,322,108,868,233,137,69
8600000US75402,75402,ZCTA5 75402,2021,276,218,124,136,73,280,125,299,143,119,70,214,141,89,72,110,75,432,179,124,72
8600000US75407,75407,ZCTA5 75407,1553,286,49,75,267,157,180,95,134,89,106,100,112,96,166,122,115,83,317,146,107,93
8600000US75409,75409,ZCTA5 75409,926,313,42,49,104,98,120,102,257,225,48,76,52,63,3,7,162,163,95,118,43,39
8600000US75410,75410,ZCTA5 75410,361,130,22,28,13,21,33,29,53,53,3,5,17,19,2,4,0,18,93,82,125,91
8600000US75411,75411,ZCTA5 75411,126,59,13,20,19,30,0,13,19,20,22,26,10,15,0,13,4,6,0,13,39,36
8600000US75412,75412,ZCTA5 75412,19,20,0,13,6,10,0,13,0,13,0,13,8,15,0,13,0,13,0,13,5,7
8600000US75413,75413,ZCTA5 75413,28,18,0,13,0,13,10,11,0,13,8,9,0,13,0,13,10,11,0,13,0,13
8600000US75414,75414,ZCTA5 75414,232,86,21,23,31,26,23,22,26,26,3,7,15,16,3,5,0,13,59,41,51,51
8600000US75415,75415,ZCTA5 75415,11,17,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75416,75416,ZCTA5 75416,218,67,26,26,20,17,12,11,69,58,23,18,3,5,3,5,9,14,18,16,35,25
8600000US75417,75417,ZCTA5 75417,241,66,8,9,21,31,21,16,16,14,42,30,15,12,28,21,3,5,16,18,71,39
8600000US75418,75418,ZCTA5 75418,1427,236,8,14,76,53,173,62,88,68,235,82,84,53,81,74,73,58,349,133,260,126
8600000US75420,75420,ZCTA5 75420,84,49,27,31,0,13,0,13,22,18,0,13,0,13,0,13,0,13,0,13,35,35
8600000US75421,75421,ZCTA5 75421,60,43,7,11,4,7,38,43,3,4,0,13,2,4,0,13,6,9,0,13,0,13
8600000US75422,75422,ZCTA5 75422,140,62,17,24,8,10,18,19,9,9,1,3,32,36,4,6,8,13,25,23,18,17
8600000US75423,75423,ZCTA5 75423,177,56,7,10,31,23,9,13,16,11,13,13,2,3,24,24,39,27,34,30,2,3
8600000US75424,75424,ZCTA5 75424,192,57,0,13,42,31,16,16,36,22,0,13,17,15,12,14,26,26,16,18,27,22
8600000US75426,75426,ZCTA5 75426,723,171,47,53,28,30,130,92,50,56,41,56,15,23,134,103,18,23,98,69,162,94
8600000US75428,75428,ZCTA5 75428,1807,208,34,28,163,81,84,56,85,57,181,97,83,47,86,58,91,52,730,173,270,104
8600000US75431,75431,ZCTA5 75431,231,78,23,18,33,35,12,13,9,13,15,18,3,4,28,24,8,13,59,46,41,36
8600000US75432,75432,ZCTA5 75432,452,71,13,18,36,25,41,30,29,21,43,30,28,21,0,13,65,40,126,51,71,41
8600000US75433,75433,ZCTA5 75433,169,46,0,13,21,16,30,28,18,15,7,6,11,13,12,11,15,16,22,17,33,24
8600000US75435,75435,ZCTA5 75435,203,87,44,60,31,38,28,29,7,7,0,13,37,28,21,20,0,13,17,17,18,12
8600000US75436,75436,ZCTA5 75436,204,63,6,7,54,40,35,23,9,12,10,11,6,8,4,5,12,14,26,23,42,30
8600000US75437,75437,ZCTA5 75437,31,25,5,8,0,13,0,13,0,13,0,13,9,15,6,9,0,13,0,13,11,11
8600000US75438,75438,ZCTA5 75438,45,22,14,13,10,8,5,7,5,8,4,6,0,13,0,13,0,13,2,3,5,5
8600000US75439,75439,ZCTA5 75439,118,33,0,13,2,4,21,17,11,10,11,10,9,11,10,12,13,12,24,14,17,14
8600000US75440,75440,ZCTA5 75440,479,111,105,82,40,43,33,28,47,33,23,24,42,29,33,28,40,37,58,53,58,39
8600000US75441,75441,ZCTA5 75441,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75442,75442,ZCTA5 75442,943,205,56,60,78,82,189,146,233,140,117,89,33,35,35,42,13,21,74,55,115,109
8600000US75446,75446,ZCTA5 75446,258,64,0,13,25,21,29,28,7,10,37,27,43,29,32,39,16,16,34,23,35,27
8600000US75447,75447,ZCTA5 75447,83,41,7,12,4,6,17,15,4,6,0,13,6,10,0,13,0,13,7,11,38,37
8600000US75448,75448,ZCTA5 75448,9,15,0,13,0,13,0,13,9,15,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75449,75449,ZCTA5 75449,139,50,3,4,39,37,16,16,13,9,3,4,0,13,4,6,0,13,30,21,31,22
8600000US75450,75450,ZCTA5 75450,17,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,19
